steps     error     softmax loss   ponder loss      min / avg / std / max ponder  
182000    0.10      0.00110484     0.00255487       3.00 / 8.61 / 2.25 / 10.00    
183000    0.10      0.0012514      0.0026522        3.00 / 8.44 / 2.40 / 10.00    
184000    0.10      0.00102601     0.0025158        3.00 / 8.57 / 2.20 / 10.00    
185000    0.00      0.000251555    0.00263622       3.00 / 8.46 / 2.38 / 10.00    
186000    0.10      0.00193263     0.00252168       3.00 / 8.56 / 2.22 / 10.00    
187000    0.00      0.000249245    0.00260227       3.00 / 8.49 / 2.34 / 10.00    
188000    0.00      0.000244329    0.00256561       3.00 / 8.50 / 2.31 / 10.00    
189000    0.10      0.000953749    0.00255221       3.00 / 8.47 / 2.32 / 10.00    
190000    0.20      0.00305031     0.002527         3.00 / 8.51 / 2.24 / 10.00    
191000    0.00      0.000140028    0.00256594       3.00 / 8.43 / 2.33 / 10.00    
192000    0.00      0.000120344    0.00248964       3.00 / 8.53 / 2.22 / 10.00    
193000    0.10      0.00269349     0.00246201       4.00 / 8.95 / 1.85 / 10.00    
194000    0.00      0.000133374    0.00247789       4.00 / 8.65 / 2.04 / 10.00    
195000    0.00      0.000146035    0.00250346       4.00 / 8.49 / 2.16 / 10.00    
196000    0.00      0.000130023    0.00254907       3.00 / 8.42 / 2.24 / 10.00    
197000    0.10      0.00111146     0.00241816       4.00 / 8.77 / 1.90 / 10.00    
198000    0.10      0.00101409     0.00243563       4.00 / 8.76 / 1.92 / 10.00    
199000    0.00      0.000202166    0.00245053       4.00 / 8.56 / 2.02 / 10.00    
200000    0.10      0.00140809     0.00247845       4.00 / 8.51 / 2.02 / 10.00    
201000    0.10      0.000575355    0.00244254       4.00 / 8.54 / 1.96 / 10.00    
202000    0.10      0.000773631    0.00239435       4.00 / 8.69 / 1.88 / 10.00    
203000    0.00      0.000199787    0.00248983       4.00 / 8.42 / 2.13 / 10.00    
204000    0.00      0.000375371    0.00249526       4.00 / 8.36 / 2.17 / 10.00    
205000    0.00      0.000256656    0.00243196       4.00 / 8.68 / 1.93 / 10.00    
206000    0.00      0.000104188    0.00262656       3.00 / 8.25 / 2.33 / 10.00    
207000    0.00      0.000131401    0.00255951       4.00 / 8.30 / 2.26 / 10.00    
208000    0.00      0.000368031    0.00240163       4.00 / 8.63 / 1.96 / 10.00    
209000    0.10      0.0037777      0.00254225       4.00 / 8.32 / 2.25 / 10.00    
210000    0.00      0.000197854    0.00254562       4.00 / 8.33 / 2.26 / 10.00    
211000    0.10      0.00484944     0.0025502        4.00 / 8.31 / 2.25 / 10.00    
212000    0.00      0.000143597    0.00252015       4.00 / 8.39 / 2.24 / 10.00    
213000    0.10      0.00248189     0.00247686       4.00 / 8.39 / 2.20 / 10.00    
214000    0.20      0.00209089     0.00252028       4.00 / 8.34 / 2.26 / 10.00    
215000    0.00      0.00017057     0.00251236       3.00 / 8.41 / 2.26 / 10.00    
216000    0.10      0.00288098     0.00246486       3.00 / 8.45 / 2.17 / 10.00    
217000    0.10      0.00276091     0.00243334       4.00 / 8.51 / 2.06 / 10.00    
218000    0.20      0.00398626     0.00250173       3.00 / 8.38 / 2.19 / 10.00    
219000    0.10      0.00148148     0.0024769        3.00 / 8.40 / 2.17 / 10.00    
220000    0.00      0.000226462    0.00255967       3.00 / 8.20 / 2.33 / 10.00    
